[Name]
Series 1 for Case v9_m5_289 at /LINE:Line horizontal 29

[Data]
X [ m ],Velocity [ m s^-1 ]
2.60483986e-03, 3.48096713e-03
2.60514021e-03, 3.47973313e-03
2.60544056e-03, 3.47849983e-03
2.60574091e-03, 3.47726676e-03
2.60604126e-03, 3.47603369e-03
2.60634162e-03, 3.47480085e-03
2.60664197e-03, 3.47356824e-03
2.60694232e-03, 3.47233564e-03
2.60724267e-03, 3.47110350e-03
2.60754302e-03, 3.46987136e-03
2.60784337e-03, 3.46863945e-03
2.60814372e-03, 3.46740778e-03
2.60844408e-03, 3.46617610e-03
2.60874443e-03, 3.46494489e-03
2.60904478e-03, 3.46371369e-03
2.60934513e-03, 3.46248271e-03
2.60964548e-03, 3.46125173e-03
2.60994583e-03, 3.46002146e-03
2.61024619e-03, 3.45879071e-03
2.61054654e-03, 3.45756067e-03
2.61084689e-03, 3.45633063e-03
2.61114724e-03, 3.45510105e-03
2.61144759e-03, 3.45387124e-03
2.61174794e-03, 3.45264166e-03
2.61204829e-03, 3.45141254e-03
2.61234865e-03, 3.45018366e-03
2.61264900e-03, 3.44895432e-03
2.61294935e-03, 3.44772614e-03
2.61324970e-03, 3.44649749e-03
2.61355005e-03, 3.44526884e-03
2.61385040e-03, 3.44404089e-03
2.61415076e-03, 3.44281294e-03
2.61445111e-03, 3.44158569e-03
2.61475146e-03, 3.44039360e-03
2.61505181e-03, 3.43922991e-03
